genus,species,sample_start_date,sample_end_date,month,sample_value,sample_unit,sample_sex,sample_stage,sample_location,sample_lat_dd,sample_long_dd,sample_name,species_id_method,location_description
Culex,pipiens,6/4/2023,6/10/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14621,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14620,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14619,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14618,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,42,pool size,female,adult,Cortemaggiore,45,9.933333,WN014A_14617,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,187,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14616,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14615,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,94,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_14614,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_14613,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,51,pool size,female,adult,Caorso,45.05,9.866667,WN005A_14612,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,94,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_14611,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_14610,morphological,Emilia-Romagna
Culex,pipiens,6/4/2023,6/10/2023,Jun,36,pool size,female,adult,Calendasco,45.083333,9.6,WN003A_14609,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,85,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_14608,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,68,pool size,female,adult,Bondeno,44.883333,11.416667,WN045A_14607,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,36,pool size,female,adult,Finale Emilia,44.833333,11.283333,WN044B_14606,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Finale Emilia,44.833333,11.283333,WN044B_14605,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Finale Emilia,44.833333,11.283333,WN044B_14604,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Finale Emilia,44.833333,11.283333,WN044B_14603,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Finale Emilia,44.833333,11.283333,WN044B_14602,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,206,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14601,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14600,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14599,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14598,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14597,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14596,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14595,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14594,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14593,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Mirandola,44.886667,11.066667,WN043A_14592,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,90,pool size,female,adult,Mirandola,44.886667,11.066667,WN042A_14591,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,102,pool size,female,adult,Bondeno,44.883333,11.416667,WN024A_14590,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,51,pool size,female,adult,Bondeno,44.883333,11.416667,WN023A_14589,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,188,pool size,female,adult,Concordia Sulla Secchia,44.916667,10.983333,WN021B_14588,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,134,pool size,female,adult,Formigine,44.607222,10.933333,WN090A_14587,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Modena,44.646944,10.925556,WN077A_14586,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Modena,44.646944,10.925556,WN077A_14585,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Modena,44.646944,10.925556,WN077A_14584,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Modena,44.646944,10.925556,WN077A_14583,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Modena,44.646944,10.925556,WN077A_14582,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,188,pool size,female,adult,Nonantola,44.678056,11.042222,WN078A_14581,morphological,Emilia-Romagna
Culex,pipiens,5/28/2023,6/3/2023,May,200,pool size,female,adult,Nonantola,44.678056,11.042222,WN078A_14580,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Brescello,44.9,10.516667,WN038A_15097,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Brescello,44.9,10.516667,WN038A_15096,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,79,pool size,female,adult,Luzzara,44.966667,10.683333,WN019A_15095,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Luzzara,44.966667,10.683333,WN019A_15094,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Luzzara,44.966667,10.683333,WN019A_15093,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Luzzara,44.966667,10.683333,WN019A_15092,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Luzzara,44.966667,10.683333,WN019A_15091,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Luzzara,44.966667,10.683333,WN019A_15090,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15089,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15088,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15087,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15086,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15085,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15084,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15083,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15082,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15081,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Goro,44.85,12.3,WN052A_15080,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15079,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15078,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15077,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15076,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15075,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15074,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15073,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15072,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15071,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15070,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15069,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15068,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15067,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15066,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15065,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15064,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15063,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15062,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15061,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15060,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15059,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Fiscaglia,44.270833,11.934722,WN050A_15058,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,145,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15057,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15056,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15055,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15054,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15053,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15052,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15051,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15050,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15049,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15048,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15047,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,64,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15046,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15045,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15044,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15043,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15042,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15041,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15040,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15039,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15038,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15037,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15036,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15035,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15034,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,183,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15033,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15032,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15031,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15030,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15029,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15028,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15027,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,104,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15026,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15025,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15024,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15023,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,37,pool size,female,adult,Berra,44.983333,11.966667,WN028A_15022,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Berra,44.983333,11.966667,WN028A_15021,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Berra,44.983333,11.966667,WN028A_15020,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,27,pool size,female,adult,Ro,44.933333,11.75,WN027A_15019,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Ro,44.933333,11.75,WN027A_15018,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,130,pool size,female,adult,Comacchio,44.7,12.183333,COMA02_15017,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,93,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15016,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15015,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15014,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15013,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,125,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15012,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15011,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15010,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15009,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15008,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15007,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15006,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,107,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15005,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15004,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15003,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15002,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15001,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15000,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_14999,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,37,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14998,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14997,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14996,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14995,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14994,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14993,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14992,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14991,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14990,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_14989,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,151,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD02_14988,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD02_14987,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,88,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14986,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14985,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14984,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14983,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14982,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14981,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14980,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_14979,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,170,pool size,female,adult,Cortemaggiore,45,9.933333,WN014A_14978,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cortemaggiore,45,9.933333,WN014A_14977,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cortemaggiore,45,9.933333,WN014A_14976,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,82,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14975,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14974,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14973,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14972,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14971,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14970,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14969,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14968,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_14967,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_14966,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_14965,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_14964,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_14963,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,110,pool size,female,adult,Caorso,45.05,9.866667,WN005A_14962,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Caorso,45.05,9.866667,WN005A_14961,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,70,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_14960,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_14959,morphological,Emilia-Romagna
Culex,pipiens,6/18/2023,6/24/2023,Jun,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_14958,morphological,Emilia-Romagna
